STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTERPART_AREA,Counterpart area,CONSOLIDATION,Consolidation status,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0303,Law courts,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,13404,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0303,Law courts,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,14113,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0303,Law courts,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,14647,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0404,"Mining, manufacturing and construction",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,4304,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0404,"Mining, manufacturing and construction",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,5075,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0404,"Mining, manufacturing and construction",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,5232,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0404,"Mining, manufacturing and construction",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,4526,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0404,"Mining, manufacturing and construction",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,5251,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0905,Education not definable by level,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,14059,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0905,Education not definable by level,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,14260,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0905,Education not definable by level,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,14724,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0905,Education not definable by level,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,15296,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0905,Education not definable by level,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,15822,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,_T,Total,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,2408017,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,_T,Total,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,2482494,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,_T,Total,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,2625286,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,_T,Total,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,2696400,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,_T,Total,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,2841010,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF07,Health,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,338052,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF07,Health,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,351614,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF07,Health,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,368775,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF07,Health,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,400914,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF07,Health,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,410076,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0506,Environmental protection n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,4279,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0506,Environmental protection n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,6848,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0506,Environmental protection n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,7782,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
